Transaction_ID,Customer_ID,Name,Email,Address,State,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Total_Purchases,Amount,Total Sales,Product_Category,Product_Brand,Product_Type,Feedback,Payment_Method,Order_Status,Ratings,products
2253453,72405,Jennifer Wood,Sarah94@gmail.com,22186 Brittany Mews Suite 969,England,UK,24,Male,Medium,Regular,10/28/2023,2023,October,3,208.12,416.24,Home Decor,IKEA,Lighting,Average,Debit Card,Processing,2,Ceiling lights
1175910,48550,Richard Lee,Kathleen87@gmail.com,9613 Lisa Vista Suite 927,England,UK,24,Male,Medium,Regular,1/8/2024,2024,January,4,176.62,1059.73,Grocery,Nestle,Chocolate,Average,Credit Card,Shipped,2,White chocolate
6328189,79221,Lydia Elliott,Evan21@gmail.com,321 Mendoza Rest Suite 886,England,UK,24,Male,Medium,Regular,11/21/2023,2023,November,7,465.98,931.95,Home Decor,Home Depot,Decorations,Good,Credit Card,Pending,3,Wall art
3717476,53035,Alexander Harris,Joshua75@gmail.com,820 Gerald Junctions,England,UK,24,Female,Medium,Regular,12/4/2023,2023,December,2,456.22,456.22,Books,Random House,Fiction,Good,PayPal,Shipped,4,Dystopian
3829370,44993,Phillip Anderson,Christina93@gmail.com,14337 Richard View,England,UK,24,Male,Medium,Regular,10/30/2023,2023,October,3,399.96,1599.84,Clothing,Nike,T-shirt,Good,Credit Card,Shipped,3,Henley tee
7374918,89604,Philip Petty,Pamela22@gmail.com,5863 Johnson Mission,England,UK,24,Male,Medium,Regular,4/29/2023,2023,April,1,441.83,883.66,Home Decor,IKEA,Decorations,Average,Cash,Processing,2,Sculptures
8754736,94363,Michael Simon,Sharon20@gmail.com,4836 Kathryn Dale,England,UK,24,Female,Medium,Regular,1/29/2024,2024,January,5,162.57,975.42,Clothing,Zara,Shirt,Good,PayPal,Processing,3,Sweatshirt
8432637,83539,Jason Anderson,Ethan40@gmail.com,1542 Cindy Prairie,England,UK,24,Male,Medium,New,10/13/2023,2023,October,6,348.75,2441.25,Home Decor,Home Depot,Decorations,Average,Credit Card,Pending,2,Decorative pillows
3639161,43017,Ivan Tran,Kimberly13@gmail.com,18035 Reyes Curve,England,UK,24,Male,Medium,New,3/2/2023,2023,March,6,120.68,1086.08,Electronics,Apple,Laptop,Good,PayPal,Shipped,3,Microsoft Surface Laptop
9918395,21052,Stacie Beck,Lauren81@gmail.com,119 Raymond Ridge,England,UK,24,Male,Medium,Regular,5/21/2023,2023,May,4,141.33,1271.94,Clothing,Zara,Jeans,Excellent,Cash,Pending,4,Boyfriend jeans
6406164,22811,Mrs. Rachael King,Michael20@gmail.com,54338 Ramsey Burgs Suite 163,England,UK,24,Female,Medium,New,11/2/2023,2023,November,5,169.53,1017.18,Grocery,Pepsi,Soft Drink,Good,Credit Card,Processing,3,Iced tea
4566439,18679,Patricia Thompson,Kyle22@gmail.com,911 Julie Alley Apt. 474,England,UK,24,Female,Medium,Regular,2/1/2024,2024,February,4,434.58,1303.74,Electronics,Samsung,Smartphone,Good,PayPal,Pending,3,LG G
7092902,39834,Rebecca Davis,Guy13@gmail.com,3414 Gregory Crest Apt. 666,England,UK,24,Male,Medium,New,10/2/2023,2023,October,1,408.13,816.27,Grocery,Pepsi,Juice,Good,Cash,Processing,3,Orange juice
6494517,44783,Michelle Gallagher,Elizabeth91@gmail.com,537 Alison Avenue,England,UK,24,Female,Medium,New,9/23/2023,2023,September,3,348.39,1741.96,Electronics,Samsung,Tablet,Average,Credit Card,Shipped,2,Google Pixel Slate
3600145,40097,Joshua Moreno,Michael70@gmail.com,0694 Hannah Vista,England,UK,24,Male,Medium,Regular,4/27/2023,2023,April,6,243.46,2191.1,Electronics,Sony,Headphones,Average,PayPal,Processing,2,Wireless headphones
1245840,14610,James Stein,Jennifer19@gmail.com,05044 Scott Court Apt. 166,England,UK,24,Male,Medium,Regular,7/25/2023,2023,July,2,90.04,270.12,Books,Penguin Books,Non-Fiction,Good,Credit Card,Delivered,3,Biography
7830698,89326,Brenda Schultz,Leslie90@gmail.com,3533 Blake Circles Apt. 893,England,UK,24,Female,Medium,Regular,7/17/2023,2023,July,9,208.23,2082.27,Clothing,Adidas,Shoes,Excellent,Cash,Delivered,4,Sandals
8789350,59696,Heidi Campbell,Edward11@gmail.com,77415 Sandra Landing Apt. 446,England,UK,24,Female,Medium,Regular,1/24/2024,2024,January,1,283.93,2839.29,Home Decor,Home Depot,Furniture,Good,PayPal,Processing,3,Bookshelf
8960976,89556,Stephanie Gregory,Mark37@gmail.com,1786 Greer Knolls,England,UK,24,Female,Medium,Regular,7/29/2023,2023,July,10,37.61,376.11,Home Decor,IKEA,Lighting,Good,Credit Card,Delivered,3,Ceiling lights
5068515,31199,David Adams,Katie83@gmail.com,243 Jennifer Haven,England,UK,24,Female,Medium,New,3/31/2023,2023,March,9,349.24,3492.37,Electronics,Sony,Television,Good,Debit Card,Pending,3,HDR TV
3700320,82392,Perry Barnett,Justin60@gmail.com,24267 Lauren Fort Suite 318,England,UK,24,Male,Medium,Regular,6/19/2023,2023,June,4,334.63,2677.01,Books,HarperCollins,Thriller,Average,Debit Card,Delivered,2,Mystery
4875913,97075,Annette Greene,Jennifer48@gmail.com,55171 Kimberly Throughway Suite 555,England,UK,24,Female,Medium,Regular,2/11/2024,2024,February,10,378.49,1513.96,Books,Random House,Literature,Excellent,PayPal,Shipped,5,Classic literature
1794938,90790,John Jones,Jeremy15@gmail.com,18030 Sheila Knoll Suite 263,England,UK,24,Male,Medium,New,12/16/2023,2023,December,2,467.48,2804.86,Books,Penguin Books,Children's,Good,Debit Card,Processing,3,Books
6036977,82717,Joshua York,Kim52@gmail.com,5366 Ross Extension Suite 808,England,UK,24,Female,Medium,Regular,7/23/2023,2023,July,3,40.01,200.05,Grocery,Pepsi,Juice,Good,Cash,Processing,3,Mixed fruit juice
6042543,21616,John Medina,Derrick72@gmail.com,1239 Ross Village,England,UK,24,Female,Medium,Regular,7/25/2023,2023,July,8,349.82,1049.47,Books,Penguin Books,Children's,Excellent,Debit Card,Delivered,4,Games
3012871,49274,Jennifer Thomas,Jason26@gmail.com,18023 Sabrina Tunnel Suite 404,England,UK,24,Female,Medium,Regular,6/7/2023,2023,June,3,22.33,22.33,Books,Penguin Books,Fiction,Average,Debit Card,Delivered,2,Romance
9774430,95135,Joshua Ayers,Benjamin40@gmail.com,52413 Walker Freeway,England,UK,24,Female,Medium,New,12/15/2023,2023,December,5,440.03,1320.08,Home Decor,IKEA,Furniture,Good,Debit Card,Shipped,3,TV stand
7947501,53681,Tiffany Arellano,Brandon55@gmail.com,45069 Wolf Ports Apt. 589,England,UK,24,Male,Medium,New,12/17/2023,2023,December,2,129.74,1037.94,Clothing,Adidas,Shoes,Good,Debit Card,Pending,3,Boots
6833859,47981,Richard Walker,Bruce54@gmail.com,628 Davies Point,England,UK,24,Female,Medium,New,3/28/2023,2023,March,1,132.02,1056.14,Home Decor,Bed Bath & Beyond,Kitchen,Average,PayPal,Processing,2,Dishwasher
2016888,60202,Deanna Jones,Aaron12@gmail.com,09219 Brown Turnpike,England,UK,24,Male,Medium,Regular,2/11/2024,2024,February,7,282.68,1978.78,Books,HarperCollins,Thriller,Good,Cash,Shipped,3,Adventure
7210516,23143,Deborah Taylor,Sarah28@gmail.com,20486 Levine Prairie,England,UK,24,Male,Medium,New,12/4/2023,2023,December,2,334.89,3348.91,Books,Penguin Books,Children's,Good,PayPal,Pending,3,Educational kits
9189225,69376,Megan Castillo,Emily56@gmail.com,86295 Paul Path Apt. 011,England,UK,24,Male,Medium,Regular,1/20/2024,2024,January,7,306.86,920.59,Books,HarperCollins,Fiction,Excellent,PayPal,Pending,4,Literary fiction
5245905,33274,Robert Sparks,Natasha81@gmail.com,497 Mark Squares Suite 380,England,UK,24,Male,Medium,Regular,1/15/2024,2024,January,5,280.67,280.67,Clothing,Zara,Jeans,Good,Cash,Pending,3,Flare jeans
7472564,48651,Mr. Kenneth Bishop,James94@gmail.com,3606 Cassie Cliff,England,UK,24,Female,Medium,New,12/4/2023,2023,December,10,338.5,1692.48,Books,HarperCollins,Non-Fiction,Average,Debit Card,Delivered,2,Biography
1409266,97680,Mr. Jacob Nelson MD,William3@gmail.com,0703 Washington Island Apt. 158,England,UK,24,Female,Medium,Regular,1/5/2024,2024,January,8,12.96,77.74,Grocery,Nestle,Snacks,Good,Cash,Shipped,3,Popcorn
2073761,67266,Tracey Russell,Daniel14@gmail.com,99473 Brooks Springs,England,UK,24,Male,Medium,New,9/3/2023,2023,September,5,474.86,1424.57,Books,Penguin Books,Fiction,Good,Cash,Delivered,3,Romance
9851924,19154,Lisa Smith,Catherine53@gmail.com,124 White Circle,England,UK,24,Male,Medium,New,9/23/2023,2023,September,6,110.57,1105.68,Grocery,Pepsi,Water,Excellent,Credit Card,Delivered,4,Alkaline water
8999901,80843,Jenna Lang,Ashley82@gmail.com,16389 Amanda Wells,England,UK,24,Male,Medium,New,9/2/2023,2023,September,4,141.74,566.96,Home Decor,Home Depot,Furniture,Good,Debit Card,Pending,3,Sofa
8993726,32664,Patrick Russell,Sean69@gmail.com,4363 Sellers Rapid,England,UK,24,Male,Medium,Regular,7/20/2023,2023,July,3,293.67,2643.01,Clothing,Nike,T-shirt,Average,Credit Card,Shipped,2,Henley tee
1184270,87535,Sean Oneill,Cynthia67@gmail.com,7058 Jeffrey Fall Apt. 333,England,UK,24,Female,Medium,Regular,2/16/2024,2024,February,8,165.71,828.53,Clothing,Nike,Shoes,Good,Credit Card,Pending,3,Running shoes
5338368,13376,Christopher Smith,Robert8@gmail.com,203 Rose Crest Apt. 784,England,UK,24,Female,Medium,New,9/15/2023,2023,September,7,59.36,118.72,Home Decor,Home Depot,Decorations,Excellent,Cash,Pending,4,Decorative pillows
2971300,19553,Brenda Riley,David10@gmail.com,131 Donald Courts Apt. 881,England,UK,24,Female,Medium,Regular,7/6/2023,2023,July,5,54.56,272.79,Grocery,Pepsi,Water,Good,PayPal,Processing,3,Purified water
2986556,53180,Christopher Rivera,Heidi29@gmail.com,046 Chen Prairie Apt. 202,England,UK,24,Female,Medium,New,12/14/2023,2023,December,10,318.75,318.75,Clothing,Nike,T-shirt,Average,Credit Card,Delivered,2,Scoop neck tee
1832681,17617,Carol Robinson,Derrick23@gmail.com,92127 Elliott Burg,England,UK,24,Female,Medium,New,12/17/2023,2023,December,7,307.93,2155.48,Grocery,Pepsi,Juice,Good,Cash,Shipped,3,Orange juice
6197188,20900,Devon Parker,Sandra81@gmail.com,21590 Katrina Corners Suite 657,England,UK,24,Male,Medium,New,10/28/2023,2023,October,6,342.16,3079.41,Clothing,Zara,Dress,Good,Credit Card,Delivered,3,Sheath dress
8464444,84201,Kara Griffin,David73@gmail.com,98070 Michael Common,England,UK,24,Female,Medium,Regular,7/21/2023,2023,July,2,277.48,832.44,Clothing,Adidas,T-shirt,Excellent,Credit Card,Pending,4,Graphic tee
8611879,51144,David Manning,Wesley44@gmail.com,98095 Robert Shores,England,UK,24,Male,Medium,Regular,6/28/2023,2023,June,9,191.28,1721.54,Home Decor,Home Depot,Furniture,Good,Cash,Processing,3,Sofa
7965849,54419,Nicole Wright,Michelle77@gmail.com,643 Collins Point,England,UK,24,Female,Medium,New,12/5/2023,2023,December,9,160.8,160.8,Clothing,Adidas,T-shirt,Average,Debit Card,Pending,2,Crop top
2740692,41811,Chase Cherry,Matthew95@gmail.com,214 Jacob Cliff Apt. 932,England,UK,24,Female,Medium,Regular,1/3/2024,2024,January,6,386.74,3480.68,Books,Random House,Fiction,Good,Credit Card,Pending,3,Historical fiction
6815837,54059,Ann Thompson,Brian91@gmail.com,0326 Connie Light,England,UK,24,Male,Medium,New,3/15/2023,2023,March,5,428.41,428.41,Home Decor,Bed Bath & Beyond,Bathroom,Good,Credit Card,Shipped,4,Toothbrush holder
2453366,87412,Brandy Brown,Kevin79@gmail.com,403 Mayer Camp,England,UK,24,Male,Medium,Regular,1/6/2024,2024,January,7,482.43,964.86,Home Decor,Home Depot,Decorations,Good,Credit Card,Processing,4,Mirrors
8128175,58186,Christina Clark,Nicole21@gmail.com,88391 Tiffany Walks,England,UK,24,Male,Medium,New,8/15/2023,2023,August,3,146.02,292.03,Clothing,Adidas,T-shirt,Good,Debit Card,Pending,3,Plain tee
9946484,94253,Eric Cisneros IV,Keith75@gmail.com,5126 Bauer Junctions Suite 908,England,UK,24,Male,Medium,Regular,5/25/2023,2023,May,9,180.48,1263.36,Clothing,Nike,T-shirt,Good,Debit Card,Delivered,3,Crew neck tee
4077778,13700,Nicholas Davis,Chelsea13@gmail.com,806 Thomas Greens,England,UK,24,Female,Medium,Regular,5/16/2023,2023,May,2,495.93,2975.59,Clothing,Zara,Jeans,Excellent,Debit Card,Processing,5,High-waisted jeans
9726049,22039,James Galloway,Veronica15@gmail.com,43487 Olson Court Apt. 416,England,UK,24,Male,Medium,New,10/9/2023,2023,October,3,334.02,334.02,Home Decor,Bed Bath & Beyond,Bedding,Average,PayPal,Processing,2,Dust ruffle
5316991,20476,Lydia Hall,Melissa95@gmail.com,1201 Andrea Circles,England,UK,24,Female,Medium,New,3/22/2023,2023,March,7,470.96,941.91,Clothing,Zara,Dress,Good,Cash,Pending,3,Sheath dress
2752398,71267,Dana Henson,Bryan10@gmail.com,8225 Mullins Shoals,England,UK,24,Female,Medium,New,9/17/2023,2023,September,1,394.02,1182.07,Electronics,Sony,Television,Good,Cash,Shipped,3,QLED TV
3300148,40603,Jerry Thornton,Monica51@gmail.com,6981 Emily Ramp Suite 429,England,UK,24,Female,Medium,New,10/12/2023,2023,October,1,369.63,2957.06,Electronics,Apple,Laptop,Average,Credit Card,Shipped,2,Acer Swift
6562181,20198,Daniel Thompson,Eric54@gmail.com,9355 Evelyn Pass Apt. 002,England,UK,24,Male,Medium,New,12/1/2023,2023,December,4,373.8,1495.19,Electronics,Apple,Laptop,Good,Credit Card,Delivered,3,Acer Swift
3202347,50936,Jennifer Nelson,Katelyn43@gmail.com,3560 Gonzales Island Apt. 198,England,UK,24,Female,Medium,New,3/28/2023,2023,March,5,202.91,405.83,Home Decor,IKEA,Furniture,Excellent,PayPal,Pending,4,Nightstand
8981766,44118,Roger Douglas,Patricia98@gmail.com,5424 James Street Apt. 910,England,UK,24,Female,Medium,New,10/28/2023,2023,October,7,119.58,956.6,Clothing,Adidas,Shoes,Good,Cash,Processing,3,Loafers
7478247,61978,Michelle Elliott,Elizabeth65@gmail.com,706 Beth Springs,England,UK,24,Male,Medium,Regular,6/14/2023,2023,June,5,315.32,1576.61,Clothing,Adidas,T-shirt,Excellent,Credit Card,Pending,4,V-neck tee
1657222,12975,Brett Blake,Heather10@gmail.com,2195 Armstrong Mountains Suite 439,England,UK,24,Male,Medium,Regular,4/19/2023,2023,April,3,148.88,148.88,Clothing,Nike,Shoes,Good,Cash,Delivered,3,Flip flops
4697391,53643,Thomas Vega,Crystal9@gmail.com,6895 Cook Court Suite 920,England,UK,24,Male,Medium,New,11/20/2023,2023,November,2,455.28,2276.39,Books,HarperCollins,Fiction,Good,Debit Card,Shipped,4,Adventure
5168067,26023,Carol Peterson,Laura49@gmail.com,77983 Susan Forest Suite 754,England,UK,24,Male,Medium,New,11/24/2023,2023,November,5,373.26,1119.78,Books,Random House,Fiction,Excellent,Credit Card,Delivered,5,Thriller
9627710,67005,Morgan Coleman,Joe69@gmail.com,18485 Nathaniel Inlet,England,UK,24,Male,Medium,Regular,4/2/2023,2023,April,8,117.18,820.23,Home Decor,IKEA,Furniture,Good,Credit Card,Pending,3,Sofa
2701200,27948,James Wallace,Robert3@gmail.com,816 Powers Motorway,England,UK,24,Female,Medium,New,9/24/2023,2023,September,9,485.8,485.8,Electronics,Samsung,Television,Good,Cash,Shipped,3,4K TV
9435254,10967,Suzanne Cunningham,Brenda44@gmail.com,54144 Andres Road,England,UK,24,Male,Medium,New,10/16/2023,2023,October,6,136.59,682.94,Electronics,Apple,Smartphone,Excellent,Credit Card,Processing,5,LG G
7464345,45638,Sarah Mathews,Daniel58@gmail.com,9832 Sullivan Brooks,England,UK,24,Female,Medium,New,10/7/2023,2023,October,3,270.65,1894.53,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Credit Card,Processing,5,Toaster
6116008,85986,Daniel Blackwell,Kimberly20@gmail.com,39210 Brewer Underpass Apt. 309,England,UK,24,Male,Medium,New,10/3/2023,2023,October,6,350.77,2104.62,Electronics,Apple,Tablet,Excellent,Debit Card,Processing,5,Amazon Fire Tablet
3330901,68653,Aaron Johnson,Albert40@gmail.com,54871 Vanessa Loaf,England,UK,24,Female,Medium,Regular,2/15/2024,2024,February,4,296.11,2664.96,Electronics,Sony,Smartphone,Good,Debit Card,Shipped,4,Motorola Moto
8862406,89851,Kimberly Daniel,Angela20@gmail.com,5374 Christopher Flat,England,UK,24,Male,Medium,Regular,5/2/2023,2023,May,7,345.56,1382.24,Home Decor,Home Depot,Tools,Average,Cash,Delivered,2,Screwdriver set
2500086,49111,Kenneth Johnson,Kathryn3@gmail.com,071 Smith Knolls,England,UK,24,Female,Medium,New,9/23/2023,2023,September,5,481.69,963.39,Home Decor,Bed Bath & Beyond,Bathroom,Good,PayPal,Delivered,3,Bathtub
4214571,34482,Ernest Garcia,Mia55@gmail.com,9032 Laura Drive,England,UK,24,Male,Medium,New,11/2/2023,2023,November,2,275.55,826.64,Books,Random House,Literature,Excellent,Credit Card,Delivered,4,Modern literature
8268854,98680,Jeremy Paul,Gary65@gmail.com,580 Huerta Isle,England,UK,24,Male,Medium,Regular,6/6/2023,2023,June,2,69.11,414.64,Grocery,Pepsi,Soft Drink,Average,Debit Card,Shipped,2,Fruit punch
9170708,83388,Melissa Thompson,Ricardo44@gmail.com,305 Blake Coves,England,UK,24,Male,Medium,New,8/20/2023,2023,August,6,57.5,114.99,Grocery,Pepsi,Water,Excellent,Credit Card,Shipped,5,Spring water
6255557,81032,Ryan Allen,Mark47@gmail.com,89091 Taylor Road Suite 733,England,UK,24,Male,Medium,Regular,5/28/2023,2023,May,1,387.31,1161.92,Books,HarperCollins,Non-Fiction,Average,Cash,Processing,2,History
3650141,40869,Luis Wang,Jessica67@gmail.com,7466 Wright Cliff Suite 463,England,UK,24,Female,Medium,Regular,4/1/2023,2023,April,10,338.75,3387.49,Grocery,Nestle,Snacks,Good,Credit Card,Shipped,4,Fruit snacks
6369122,19031,Lorraine Hansen,Melissa94@gmail.com,1512 Renee Parkways,England,UK,24,Male,Medium,Regular,5/28/2023,2023,May,10,429.45,429.45,Books,Penguin Books,Children's,Excellent,PayPal,Pending,5,Books
9361855,89182,Joshua Mason,Amy83@gmail.com,055 Brittany Field,England,UK,24,Male,Medium,New,10/10/2023,2023,October,7,333.41,333.41,Grocery,Pepsi,Juice,Average,Debit Card,Processing,2,Pineapple juice
5051960,90097,Leslie Robbins,Jimmy31@gmail.com,35900 King Rapid,England,UK,24,Male,Medium,New,3/11/2023,2023,March,9,38.59,231.52,Electronics,Apple,Smartphone,Average,Debit Card,Shipped,2,Motorola Moto
9971843,69641,Sara Johnson,Jeremiah81@gmail.com,6572 Davis Key,England,UK,24,Male,Medium,New,3/4/2023,2023,March,2,408.78,2452.67,Electronics,Sony,Headphones,Average,PayPal,Delivered,2,Noise-cancelling headphones
4276891,56291,Hannah Davenport,Ian54@gmail.com,7547 Perez Shoal,England,UK,24,Male,Medium,Regular,6/18/2023,2023,June,5,135.44,677.21,Home Decor,Bed Bath & Beyond,Bedding,Good,PayPal,Shipped,3,Quilt
1205803,64861,Denise Wang,Lisa29@gmail.com,71129 Maldonado View Suite 078,England,UK,24,Female,Medium,Regular,5/1/2023,2023,May,8,316.86,3168.62,Clothing,Nike,Shorts,Good,PayPal,Shipped,3,Bermuda shorts
6256650,47892,Brandon Lawson DDS,Candace79@gmail.com,406 Robin Courts Apt. 105,England,UK,24,Male,Medium,Regular,2/3/2024,2024,February,7,354.58,3191.24,Electronics,Sony,Television,Average,PayPal,Shipped,2,Plasma TV
5256124,82191,Lauren Jenkins,Donald9@gmail.com,57329 Katherine Harbors Apt. 698,England,UK,24,Male,Medium,Regular,5/26/2023,2023,May,1,432.3,3458.42,Clothing,Nike,T-shirt,Excellent,PayPal,Delivered,4,Plain tee
9114607,67748,Lisa Williams,Patrick12@gmail.com,943 Nunez Manors Apt. 768,England,UK,24,Female,Medium,Regular,7/20/2023,2023,July,4,200.88,803.5,Electronics,Samsung,Tablet,Good,Cash,Processing,4,Samsung Galaxy Tab
4667124,30596,Cassandra Waters,Susan79@gmail.com,946 Shaw Loop,England,UK,24,Male,Medium,New,12/14/2023,2023,December,6,325.71,1302.83,Books,Penguin Books,Non-Fiction,Average,Cash,Pending,2,Business
5608248,68218,Virginia Wilkerson,Kristen35@gmail.com,096 Moreno Views,England,UK,24,Male,Medium,New,10/20/2023,2023,October,1,416.92,3335.32,Clothing,Zara,Jeans,Average,Cash,Shipped,2,Wide-leg jeans
5500640,51181,Jason Tucker,Autumn51@gmail.com,295 Eric Common Apt. 897,England,UK,24,Male,Medium,New,10/17/2023,2023,October,10,381.1,1905.48,Clothing,Nike,T-shirt,Good,PayPal,Pending,4,Crop top
7464643,87342,Michael Solis,Tonya23@gmail.com,456 Mitchell Lakes,England,UK,24,Female,Medium,New,8/20/2023,2023,August,10,120.67,603.36,Clothing,Zara,Dress,Good,Cash,Pending,3,Wrap dress
5740103,84210,John Ballard,Sharon87@gmail.com,4616 Lewis Keys,England,UK,24,Female,Medium,Regular,2/3/2024,2024,February,9,259.19,518.37,Electronics,Sony,Smartphone,Good,Debit Card,Delivered,3,Sony Xperia
1244648,69824,Zachary Davis,Timothy24@gmail.com,493 Schwartz Station Suite 573,England,UK,24,Female,Medium,New,12/20/2023,2023,December,2,318.15,3181.46,Grocery,Pepsi,Juice,Average,Credit Card,Delivered,2,Orange juice
5492177,15681,Seth Garcia,Nathan59@gmail.com,523 Holly Ville Suite 697,England,UK,24,Male,Medium,New,11/23/2023,2023,November,8,380.51,761.01,Clothing,Adidas,Jacket,Good,Cash,Shipped,3,Peacoat
4799948,42171,Nicholas Jackson,Olivia72@gmail.com,1387 Smith Island Suite 096,England,UK,24,Male,Medium,New,12/9/2023,2023,December,5,45.51,136.53,Home Decor,IKEA,Decorations,Good,Cash,Pending,3,Mirrors
7646952,32733,Savannah Noble,Carolyn62@gmail.com,5572 Jason Square Apt. 080,England,UK,24,Male,Medium,Regular,5/25/2023,2023,May,8,44.33,177.31,Electronics,Samsung,Television,Good,Debit Card,Pending,4,OLED TV
8483734,18002,Kristine Pratt,Jessica84@gmail.com,9614 Carr Plain,England,UK,24,Male,Medium,New,8/13/2023,2023,August,5,99.67,697.72,Home Decor,IKEA,Furniture,Excellent,Cash,Pending,5,Bed
3653270,30826,Nicole Mitchell,Joseph74@gmail.com,0974 Jessica Gardens Suite 136,England,UK,24,Female,Medium,Regular,5/26/2023,2023,May,8,352.2,704.4,Grocery,Nestle,Coffee,Good,Credit Card,Delivered,4,Cappuccino
6735453,75170,Victoria Parker,Joseph97@gmail.com,40433 Watts Road,England,UK,24,Male,Medium,Regular,1/5/2024,2024,January,2,348.92,1046.76,Electronics,Samsung,Television,Excellent,Debit Card,Processing,4,LED TV
